Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2017-2018,8,8,14,154.5424202,189.0199681,Pocillopora,grow,none
2017-2018,11,11,15,120.4692359,196.2985122,Pocillopora,grow,none
2017-2018,12,12,20,194.8499131,186.931497,Pocillopora,same,none
2017-2018,13,13,18,218.7873471,317.3631845,Pocillopora,grow,none
2017-2018,14,14,16,191.6283353,240.5607695,Pocillopora,grow,none
2017-2018,7,15,21,3.474860479,458.5305024,Pocillopora,grow,fuse
2017-2018,20,21,29,132.9111916,166.9754888,Pocillopora,grow,none
2017-2018,21,22,25,46.51958358,63.42286908,Pocillopora,grow,none
2017-2018,23,24,30,338.7633483,401.6752085,Pocillopora,grow,none
2017-2018,24,25,31,8.051722747,12.13535034,Pocillopora,grow,none
2017-2018,27,28,32,360.8300454,404.7812538,Pocillopora,grow,none
2017-2018,28,29,19,203.0127247,422.1733304,Pocillopora,grow,none
2017-2018,29,30,33,358.9904134,591.4061455,Pocillopora,grow,none
2017-2018,36,37,38,113.2351274,143.6112734,Pocillopora,grow,none
2017-2018,37,38,41,47.08391514,73.99853141,Pocillopora,grow,none
2017-2018,38,39,42,584.9496592,684.0365055,Pocillopora,grow,none
2017-2018,39,40,40,0.670976896,30.26061364,Pocillopora,grow,none
2017-2018,40,41,46,71.74120516,89.81758934,Pocillopora_dead,grow,none
2017-2018,43,44,48,56.40205123,65.64020332,Pocillopora,grow,none
2017-2018,44,45,49,204.8523567,247.43495,Pocillopora,grow,none
2017-2018,46,47,44,13.50396547,187.931297,Pocillopora_dead,grow,none
2017-2018,53,56,61,18.22302152,44.58219333,Pocillopora,grow,none
2017-2018,54,58,63,101.6330037,117.6475781,Pocillopora,grow,none
2017-2018,55,59,64,152.0940211,323.3664281,Pocillopora,grow,fuse
2017-2018,58,62,71,64.89812954,92.07491559,Pocillopora,grow,none
2017-2018,59,63,70,136.5549071,176.2802942,Pocillopora,grow,none
2017-2018,61,65,72,271.1457627,340.3985767,Pocillopora,grow,none
2017-2018,55,68,64,145.7308495,323.3664281,Pocillopora,grow,fuse
2017-2018,66,71,82,166.3311732,209.1670492,Pocillopora,grow,none
2017-2018,68,73,80,225.7948343,267.2221031,Pocillopora,grow,none
2017-2018,71,76,87,315.2302778,953.2626522,Pocillopora,grow,fuse
2017-2018,72,78,88,344.2511394,378.9286473,Pocillopora,grow,none
2017-2018,75,81,89,52.30509297,123.6019426,Pocillopora,grow,none
2017-2018,76,82,85,26.24363937,72.78544073,Pocillopora,grow,none
2017-2018,78,84,96,86.82263287,126.2458582,Pocillopora,grow,none
2017-2018,79,85,95,247.7859909,385.8783683,Pocillopora,grow,none
2017-2018,80,86,98,164.6470656,218.8095649,Pocillopora,grow,none
2017-2018,71,91,87,451.8918303,953.2626522,Pocillopora,grow,fuse
2017-2018,85,92,106,38.34788483,216.8721746,Pocillopora,grow,none
2017-2018,86,93,110,404.3102369,452.6205734,Pocillopora,grow,none
2017-2018,87,94,100,42.72923065,81.83251993,Pocillopora,grow,none
2017-2018,88,95,113,79.0730719,115.6213167,Pocillopora,grow,none
2017-2018,89,96,125,351.7607484,376.7646358,Pocillopora,grow,none
2017-2018,90,97,112,44.84436312,69.24392691,Pocillopora_dead,grow,none
2017-2018,92,99,118,87.76466666,115.1502998,Pocillopora,grow,none
2017-2018,93,100,115,294.7188252,375.9914571,Pocillopora,grow,none
2017-2018,94,101,122,138.3812085,196.1874233,Pocillopora,grow,none
2017-2018,95,102,127,167.4376186,200.3465913,Pocillopora,grow,none
2017-2018,96,103,124,61.35661572,81.68588259,Pocillopora,grow,none
2017-2018,84,105,117,38.61449816,54.50020943,Pocillopora_dead,grow,none
2017-2018,99,107,119,69.78159714,486.7559675,Pocillopora,grow,fuse
2017-2018,100,108,130,56.35317212,64.58708065,Pocillopora,grow,none
2017-2018,99,110,119,328.2987748,486.7559675,Pocillopora,grow,fuse
2017-2018,102,111,134,47.48383514,67.23543978,Pocillopora,grow,none
2017-2018,103,112,136,147.7082317,161.6165607,Pocillopora,grow,none
2017-2018,105,114,140,71.61234205,76.02479276,Pocillopora,grow,none
2017-2018,107,116,137,58.76157925,68.91066024,Pocillopora,grow,none
2017-2018,113,122,143,347.6060239,496.7273063,Pocillopora,grow,none
2017-2018,114,123,147,83.08115905,99.70894411,Pocillopora,grow,none
2017-2018,115,124,141,64.07607175,81.67255193,Acropora,grow,none
2017-2018,116,125,144,521.7089759,612.7218817,Pocillopora,grow,none
2017-2018,117,126,146,205.9365843,249.9766638,Pocillopora,grow,none
2017-2018,122,131,151,627.4344943,826.8346083,Pocillopora,grow,none
2017-2018,125,134,155,213.8949924,242.6092486,Pocillopora,grow,none
2017-2018,126,135,160,37.8901986,61.92539084,Pocillopora,grow,none
2017-2018,127,136,159,25.79484026,61.27218817,Pocillopora,grow,none
2017-2018,129,138,167,251.625223,529.1252702,Pocillopora,grow,fuse
2017-2018,130,140,163,13.12181969,32.87786788,Acropora,grow,none
2017-2018,133,143,164,30.0739843,53.93587787,Pocillopora,grow,none
2017-2018,134,144,170,146.4418184,165.2113972,Pocillopora,grow,none
2017-2018,135,145,175,76.94905233,80.91270392,Pocillopora,grow,none
2017-2018,136,146,171,177.8933049,316.2611827,Pocillopora,grow,none
2017-2018,138,148,173,3.297118255,100.6420908,Pocillopora,grow,fuse
2017-2018,138,149,173,12.05092279,100.6420908,Pocillopora,grow,fuse
2017-2018,139,150,177,82.06358482,115.248058,Pocillopora,grow,none
2017-2018,141,152,178,185.7272934,215.1347444,Pocillopora,grow,none
2017-2018,143,154,181,73.12315095,81.93027815,Acropora,grow,none
2017-2018,145,156,182,5.501121833,131.0760031,Pocillopora,grow,none
2017-2018,152,163,174,29.37634607,104.5479762,Pocillopora,grow,none
2017-2018,153,164,190,114.8747994,133.2711196,Pocillopora,grow,none
2017-2018,161,172,189,177.5600382,293.3546536,Pocillopora,grow,none
2017-2018,129,173,167,256.5753439,529.1252702,Pocillopora,grow,fuse
2017-2018,162,174,205,206.309843,217.3742964,Pocillopora,grow,none
2017-2018,165,177,209,36.15721192,43.02250532,Pocillopora,grow,none
2017-2018,166,178,207,340.1852861,378.7597922,Pocillopora,grow,none
2017-2018,167,179,202,531.227072,582.6390103,Pocillopora,grow,none
2017-2018,168,180,204,237.6680148,390.5663195,Pocillopora,grow,none
2017-2018,170,182,212,173.2764506,201.1419878,Pocillopora,grow,none
2017-2018,172,184,211,8.29167475,56.14876856,Pocillopora_dead,grow,none
2017-2018,173,185,214,108.6582651,152.4139571,Pocillopora,grow,none
2017-2018,175,187,221,205.3367043,357.9284036,Pocillopora,grow,none
2017-2018,176,188,229,103.2015788,117.2476581,Pocillopora,grow,none
2017-2018,177,189,227,81.66366482,127.5922555,Pocillopora,grow,none
2017-2018,180,192,243,344.695495,792.090447,Pocillopora,grow,fuse
2017-2018,182,194,232,213.5039595,257.7262248,Pocillopora,grow,none
2017-2018,184,196,230,747.9392786,975.6448418,Pocillopora,grow,none
2017-2018,187,199,238,157.1196825,371.6189984,Pocillopora,grow,fuse
2017-2018,188,200,237,794.0056195,896.5717699,Pocillopora,grow,none
2017-2018,190,202,245,109.48921,120.758067,Pocillopora_dead,grow,none
2017-2018,191,203,222,2.052922687,211.7976341,Pocillopora,grow,none
2017-2018,192,204,242,192.0771344,261.3877146,Pocillopora,grow,none
2017-2018,193,205,241,114.5370891,154.1113953,Pocillopora,grow,none
2017-2018,194,206,240,105.7610668,133.8487818,Pocillopora,grow,none
2017-2018,196,208,246,89.44877423,132.0358111,Pocillopora,grow,none
2017-2018,198,210,259,90.3419289,128.1921355,Pocillopora,grow,none
2017-2018,200,212,253,105.8099459,722.7931975,Pocillopora_dead,grow,fuse
2017-2018,159,213,224,72.39885139,424.617286,Pocillopora,grow,fuse
2017-2018,202,215,256,55.77995345,793.050255,Pocillopora,grow,fuse
2017-2018,187,216,238,164.2960248,371.6189984,Pocillopora,grow,fuse
2017-2018,203,217,257,70.1459687,96.80285875,Pocillopora,grow,none
2017-2018,202,218,256,458.1394695,793.050255,Pocillopora,grow,fuse
2017-2018,204,219,261,17.73867396,24.75504825,Pocillopora,grow,none
2017-2018,205,220,258,440.4230133,578.7331249,Pocillopora,grow,none
2017-2018,180,221,243,64.62262909,792.090447,Pocillopora,grow,fuse
2017-2018,206,222,264,233.7621294,290.2574953,Pocillopora,grow,none
2017-2018,207,223,267,204.0702909,233.686589,Pocillopora,grow,none
2017-2018,180,225,243,255.7577297,792.090447,Pocillopora,grow,fuse
2017-2018,180,226,243,81.73031815,792.090447,Pocillopora,grow,fuse
2017-2018,202,229,256,91.53724536,793.050255,Pocillopora,grow,fuse
2017-2018,211,230,274,246.2174158,300.1177452,Pocillopora,grow,fuse
2017-2018,212,231,277,37.01481815,157.1996665,Pocillopora,grow,none
2017-2018,213,232,276,128.2721195,156.8397385,Pocillopora,grow,none
2017-2018,200,233,253,154.9067918,722.7931975,Pocillopora_dead,grow,fuse
2017-2018,214,234,275,236.7570859,344.1667119,Pocillopora,grow,none
2017-2018,215,235,278,702.4905919,979.5107351,Pocillopora,grow,none
2017-2018,216,236,282,377.7999842,481.2770635,Pocillopora,grow,none
2017-2018,219,239,286,10.53567033,101.7974152,Pocillopora_dead,grow,none
2017-2018,220,240,281,120.2959372,249.8789056,Acropora,grow,none
2017-2018,222,242,287,427.5589198,457.6506784,Pocillopora,grow,none
2017-2018,223,243,289,554.2224722,666.8843809,Pocillopora,grow,none
2017-2018,225,245,288,348.3436542,454.7490365,Pocillopora,grow,none
2017-2018,211,252,274,20.56477532,300.1177452,Pocillopora,grow,fuse
2017-2018,232,253,299,158.3283296,277.7755477,Acropora,grow,none
2017-2018,234,255,303,143.4335312,217.3431915,Pocillopora_dead,grow,none
2017-2018,236,257,302,97.27387564,506.0010068,Pocillopora,grow,fuse
2017-2018,236,258,302,280.5305521,506.0010068,Pocillopora,grow,fuse
2017-2018,237,259,301,2.03959202,47.17278625,Pocillopora_dead,grow,none
2017-2018,238,260,308,257.1796675,359.7724792,Pocillopora,grow,fuse
2017-2018,239,261,311,354.9823262,786.8825999,Pocillopora,grow,fuse
2017-2018,240,262,310,63.1606993,85.86726841,Pocillopora,grow,none
2017-2018,241,263,312,145.0065499,230.2828254,Pocillopora,grow,none
2017-2018,242,264,316,743.5223843,880.6105181,Pocillopora,grow,split
2017-2018,244,266,320,236.7215375,258.4416373,Pocillopora,grow,none
2017-2018,245,267,321,170.9746888,209.189267,Pocillopora,grow,none
2017-2018,247,269,323,154.6224042,168.2641199,Pocillopora,grow,none
2017-2018,249,271,325,88.61782933,203.399314,Pocillopora,grow,none
2017-2018,251,273,333,125.8459381,141.376165,Pocillopora,grow,none
2017-2018,252,274,329,157.524046,1034.090929,Pocillopora,grow,fuse
2017-2018,238,276,308,19.51165264,359.7724792,Pocillopora,grow,fuse
2017-2018,252,277,329,239.4676548,1034.090929,Pocillopora,grow,fuse
2017-2018,254,278,327,325.7392868,481.2859506,Pocillopora,grow,none
2017-2018,255,279,331,199.3334607,218.6851453,Acropora,grow,none
2017-2018,239,281,311,245.1287447,786.8825999,Pocillopora,grow,fuse
2017-2018,258,283,332,555.9732331,779.1597002,Pocillopora,grow,none
2017-2018,243,286,335,3.954764484,59.77470993,Pocillopora,grow,fuse
2017-2018,261,287,342,32.62014166,57.10413302,Pocillopora,grow,none
2017-2018,263,289,340,264.5426391,300.4687861,Pocillopora,grow,none
2017-2018,265,291,338,679.4951917,1008.069467,Acropora,grow,none
2017-2018,266,292,343,37.05481015,75.07387186,Pocillopora,grow,none
2017-2018,267,293,341,313.4350814,429.2785758,Acropora,grow,none
2017-2018,268,294,345,68.77291002,84.05429773,Pocillopora,grow,none
2017-2018,252,295,329,454.0913903,1034.090929,Pocillopora,grow,fuse
2017-2018,269,296,346,37.14368126,59.64584682,Pocillopora,grow,none
2017-2018,271,298,344,159.6569527,217.2498768,Pocillopora,grow,none
2017-2018,273,300,358,340.2252781,396.5073533,Pocillopora,grow,none
2017-2018,274,301,352,71.82118916,113.9105478,Pocillopora,grow,none
2017-2018,275,302,357,335.6439722,473.7008012,Pocillopora,grow,none
2017-2018,276,303,356,391.0284492,520.158175,Pocillopora,grow,none
2017-2018,280,307,361,46.97282625,87.73356177,Pocillopora,grow,none
2017-2018,281,308,365,100.3532597,141.4517054,Acropora,grow,none
2017-2018,282,309,363,313.9149854,348.1970168,Pocillopora,grow,none
2017-2018,284,311,368,2.243995578,97.35385964,Pocillopora_dead,grow,none
2017-2018,286,313,372,584.4297632,683.5832628,Pocillopora,grow,none
2017-2018,287,314,370,50.28327517,77.90441678,Pocillopora,grow,none
2017-2018,288,315,371,274.4695423,299.2290341,Pocillopora,grow,none
2017-2018,290,317,373,151.6541091,194.3877833,Pocillopora,grow,none
2017-2018,292,319,374,182.5190463,257.2018852,Pocillopora,grow,none
2017-2018,293,320,379,166.4911412,327.5478139,Pocillopora,grow,fuse
2017-2018,294,321,381,29.50965274,32.77566611,Pocillopora,grow,none
2017-2018,296,323,375,586.171637,822.2444153,Pocillopora,grow,none
2017-2018,297,324,380,131.8936173,168.5707252,Pocillopora,grow,none
2017-2018,300,327,377,20.67142065,77.33564166,Pocillopora_dead,grow,none
2017-2018,302,329,393,145.6730832,166.7844159,Pocillopora,grow,none
2017-2018,303,330,390,58.37498992,102.9127477,Pocillopora,grow,none
2017-2018,305,332,396,300.0555354,315.1147454,Pocillopora,grow,none
2017-2018,293,334,379,58.15281214,327.5478139,Pocillopora,grow,fuse
2017-2018,307,335,383,140.0742032,275.3893583,Pocillopora,grow,none
2017-2018,308,336,395,130.3650342,145.4997846,Pocillopora,grow,none
2017-2018,310,338,400,84.2275964,90.15974312,Pocillopora,grow,none
2017-2018,316,344,399,544.9976508,636.8103966,Pocillopora,grow,none
2017-2018,317,345,402,223.17758,254.624623,Pocillopora,grow,none
2017-2018,318,346,406,607.6384541,676.8779374,Pocillopora,grow,none
2017-2018,320,348,407,320.0648663,362.594137,Pocillopora,grow,none
2017-2018,323,351,410,80.62831636,174.3606782,Acropora,grow,none
2017-2018,325,353,412,140.856269,170.7613982,Pocillopora,grow,none
2017-2018,326,354,414,230.0384299,381.7058696,Pocillopora,grow,none
2017-2018,327,355,418,106.6853264,137.1014645,Pocillopora,grow,none
2017-2018,329,357,416,24.03519224,44.25781378,Pocillopora_dead,grow,none
2017-2018,330,358,420,126.4324875,165.9445839,Pocillopora,grow,none
2017-2018,331,359,424,146.7839721,185.6384223,Pocillopora,grow,none
2017-2018,332,360,422,335.3906896,400.799828,Acropora,grow,none
2017-2018,333,361,415,919.3894279,1156.715289,Pocillopora,grow,none
2017-2018,335,363,425,221.8667311,287.2447647,Pocillopora,grow,none
2017-2018,336,364,428,161.7676416,224.3817836,Pocillopora,grow,none
2017-2018,338,366,429,461.9964757,668.1285765,Pocillopora,grow,none
2017-2018,340,368,419,55.79328411,138.7766849,Pocillopora,grow,none
2017-2018,341,369,431,48.07927159,404.0969463,Pocillopora,grow,fuse
2017-2018,341,370,431,278.8908801,404.0969463,Pocillopora,grow,fuse
2017-2018,342,371,432,327.1390068,347.2683137,Pocillopora,grow,none
2017-2018,344,373,434,16.37005883,30.9049292,Pocillopora,grow,none
2017-2018,350,379,442,194.5388642,239.4454371,Pocillopora,grow,split
2017-2018,341,380,431,1.324179569,404.0969463,Pocillopora,grow,fuse
2017-2018,353,383,443,116.7410927,153.3915393,Pocillopora,grow,none
2017-2018,354,384,444,78.01106211,105.1123077,Pocillopora,grow,none
2017-2018,355,385,447,274.922785,351.2675137,Pocillopora,grow,none
2017-2018,358,388,448,393.8323328,511.3021687,Pocillopora,grow,none
2017-2018,359,389,453,106.2187531,132.0535853,Pocillopora,grow,none
2017-2018,361,392,458,67.20877845,76.64244699,Pocillopora,grow,none
2017-2018,362,393,450,535.2707076,807.5406899,Pocillopora,grow,none
2017-2018,364,395,456,91.61278581,139.4609925,Pocillopora,grow,none
2017-2018,366,397,464,213.2462332,292.2126598,Pocillopora,grow,none
2017-2018,368,399,467,280.2639388,329.3341233,Pocillopora,grow,none
2017-2018,370,401,465,12.10868901,137.6569089,Pocillopora_dead,grow,none
2017-2018,371,402,471,61.08111528,75.60265498,Pocillopora,grow,none
2017-2018,373,404,478,133.7332493,207.1319007,Pocillopora,grow,none
2017-2018,376,407,477,56.60645479,75.8203892,Pocillopora,grow,none
2017-2018,379,410,481,84.38312084,296.2562954,Pocillopora,grow,fuse
2017-2018,379,413,481,80.97047014,296.2562954,Pocillopora,grow,fuse
2017-2018,383,415,487,318.3540974,343.775679,Pocillopora,grow,none
2017-2018,384,416,486,624.6928205,681.4236948,Pocillopora,grow,none
2017-2018,385,417,491,292.8392012,332.386846,Pocillopora,grow,none
2017-2018,386,418,492,533.7199067,661.7387435,Pocillopora,grow,none
2017-2018,387,419,496,26.55024471,38.24568305,Pocillopora,grow,none
2017-2018,389,421,498,157.5418202,201.9773762,Pocillopora,grow,none
2017-2018,391,423,494,248.2570078,275.642641,Pocillopora,grow,none
2017-2018,379,426,481,80.19729147,296.2562954,Pocillopora,grow,fuse
2017-2018,396,429,507,166.7088754,177.8755307,Acropora,grow,none
2017-2018,399,432,505,424.4662051,523.6197048,Pocillopora,grow,none
2017-2018,401,434,506,35.58399324,47.10613292,Pocillopora,grow,none
2017-2018,404,437,516,446.675096,599.6578282,Pocillopora,grow,none
2017-2018,405,438,515,34.29536212,40.61409818,Acropora,grow,none
2017-2018,406,439,519,411.6998699,480.7349497,Pocillopora,grow,none
2017-2018,407,440,517,212.5308208,272.1100143,Pocillopora,grow,none
2017-2018,408,441,522,245.8397136,279.6196232,Pocillopora,grow,none
2017-2018,410,443,518,116.1456563,206.5231336,Pocillopora,grow,none
2017-2018,411,444,526,256.2420772,285.6050926,Pocillopora,grow,none
2017-2018,412,445,525,214.4237755,375.3382544,Pocillopora,grow,none
2017-2018,415,448,524,517.6564532,721.8245023,Pocillopora,grow,none
2017-2018,420,454,535,88.60005511,115.807946,Pocillopora,grow,none
2017-2018,423,457,540,38.47674794,59.01041837,Pocillopora,grow,none
2017-2018,424,458,541,56.48647879,91.23952713,Pocillopora,grow,none
2017-2018,425,459,538,169.2061537,287.0492482,Pocillopora,grow,none
2017-2018,426,460,539,193.7923468,316.1456503,Pocillopora,grow,none
2017-2018,395,464,536,10.22017788,71.0968896,Pocillopora_dead,grow,none
2017-2018,431,466,546,595.5164344,731.1381949,Pocillopora,grow,none
2017-2018,432,467,549,95.41202584,170.4148008,Pocillopora,grow,none
2017-2018,433,468,555,94.59885517,108.3872082,Acropora,grow,none
2017-2018,436,471,556,214.0149684,303.0282741,Pocillopora,grow,none
2017-2018,437,472,554,202.3017558,321.1135454,Acropora,grow,none
2017-2018,438,473,560,15.07698415,40.26305729,Pocillopora,grow,none
2017-2018,439,474,558,285.6450846,402.0484671,Pocillopora,grow,none
2017-2018,440,475,553,105.3078242,174.7072755,Pocillopora,grow,none
2017-2018,443,479,564,42.54260131,144.1045081,Pocillopora,grow,fuse
2017-2018,443,483,564,6.807527179,144.1045081,Pocillopora,grow,fuse
2017-2018,449,486,569,431.7936283,543.7934472,Pocillopora,grow,none
2017-2018,451,488,572,132.2535453,160.6834141,Pocillopora,grow,none
2017-2018,453,490,568,401.2486271,498.4025268,Pocillopora,grow,none
2017-2018,457,494,577,148.8591126,188.1401441,Acropora,grow,none
2017-2018,458,495,582,146.6906575,166.7222061,Pocillopora,grow,none
2017-2018,459,496,581,223.537508,256.5531261,Acropora,grow,none
2017-2018,463,500,584,424.857238,553.4937291,Pocillopora,grow,none
2017-2018,464,501,586,403.6614778,430.3894647,Pocillopora,grow,none
2017-2018,466,503,589,284.3253486,370.6769646,Pocillopora,grow,split
2017-2018,467,504,588,47.75489203,70.70141315,Pocillopora,grow,none
2017-2018,468,505,594,293.2169034,360.083528,Acropora,grow,none
2017-2018,469,506,593,136.6837703,320.4692299,Pocillopora,grow,fuse
2017-2018,471,508,600,112.3730776,127.8544253,Pocillopora,grow,none
2017-2018,472,509,598,282.1702242,333.4577429,Pocillopora,grow,none
2017-2018,475,512,597,57.62847258,83.3166675,Pocillopora,grow,none
2017-2018,478,515,614,154.2402584,166.4378186,Pocillopora,grow,none
2017-2018,479,516,605,85.25405774,103.5481761,Pocillopora,grow,none
2017-2018,480,517,606,180.4794542,217.7208937,Pocillopora,grow,none
2017-2018,482,519,607,237.1925544,253.2293465,Pocillopora,grow,split
2017-2018,469,520,593,177.4756107,320.4692299,Pocillopora,grow,fuse
2017-2018,483,521,612,137.0748031,214.5437515,Pocillopora,grow,none
2017-2018,484,522,611,118.9406527,142.0471419,Pocillopora,grow,none
2017-2018,485,523,618,26.52802693,44.06674089,Pocillopora,grow,none
2017-2018,486,524,617,50.59876762,69.73271803,Pocillopora,grow,none
2017-2018,463,525,619,34.60196746,61.86318106,Pocillopora,grow,none
2017-2018,487,526,622,239.0410735,302.779435,Pocillopora,grow,none
2017-2018,489,528,620,177.2578764,290.9684642,Pocillopora,grow,none
2017-2018,491,530,623,173.4497493,245.0931962,Acropora,grow,none
2017-2018,473,531,626,61.5388015,98.77579743,Pocillopora,grow,none
2017-2018,492,532,624,227.6877889,333.6132673,Acropora,grow,none
2017-2018,496,536,634,186.051673,503.5303899,Pocillopora,grow,fuse
